'Imei','InternalName','DID','LID','Firmware','Modem','Operator','Country','FID','Latitude','Longitude','TimeZone','Age','NumFirstConnect','CatFirstConnectEqual','CatFirstConnectExtreme'
'49b5fddd934c1e4a34acb1f81aaf8155','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','889','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1051','2.0','muy bajo','bajo'
'760a23d56f7e50d7f0f296e82d48f951','ATLAS_2SPB','50','27','0.1.37V11AUS','BC66NBR01A11','Telstra','Australia','1924','Grupo5 (Zona Subtropical -)','Grupo E (Asia Oeste / Medio Oriente)','Australia/Perth','0','2.0','muy bajo','bajo'
'bdfa1e03897908dfd33767b826871845','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3608','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','178','4.0','muy bajo','bajo'
'd1220b3b38747e97c55279048137d441','ATLAS_2SP','2','1','0.1.17','BC66NBR01A11','Movistar','Spain','843','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','346','5.0','bajo','bajo'
'0b89dc9c211c438a04999178343bb97a','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3952','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','0','3.0','muy bajo','bajo'
'88e09890d313813eddbc9d15ab515abc','ATLAS_2G_SP','6','7','0.2.17','M66FBR03A07','Movistar','France','1303','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','792','23.0','muy alto','bajo'
'06490f02abe800df367b48aad21b5486','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','2088','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','729','3.0','muy bajo','bajo'
'8f7fd85f7d35c36bb035db37ea66c2ff','ATLAS_2SPB','2','31','0.1.37V11','BC66NBR01A11','Vodafone','Spain','3669','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','168','11.0','muy alto','bajo'
'8495be877afd4c2a8531dd3c887a158d','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','864','5.0','bajo','bajo'
'6ed7563220adf8d3bc332c94021b2708','ATLAS_2SPB','1','27','0.1.36V11','BC66NBR01A11','Vodafone','Switzerland','2473','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Zurich','518','7.0','alto','bajo'
'188f2742b073622609bf41781a44d0e1','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','3085','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','316','5.0','bajo','bajo'
'446a3a7705303c0ad4e757a89b25a4f3','Atlas 2','2','5','0.0.60','BC66NBR01A10','1nce','Spain','236','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','244','9.0','alto','bajo'
'f46bc5b3bdaa4e01388a5d0703c2e8b2','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3176','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','144','3.0','muy bajo','bajo'
'83be3431e04707534b2a93af6782153b','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3390','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','136','5.0','bajo','bajo'
'81da77df653dfc0575db19ee130928e1','ATLAS_2G_SPB','1','38','0.2.40V12','M66FCR01A03BT','Vodafone','Italy','3052','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','238','4.0','muy bajo','bajo'
'e67f2e89e67905a8893de08e9b11ccb0','ATLAS_2SPB','67','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3440','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','37','3.0','muy bajo','bajo'
'bd9f9ff3f38129746b72e00e4a8709dc','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2410','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','561','5.0','bajo','bajo'
'7a8a71cd22bac130aab89bc9720c06e6','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3190','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','117','3.0','muy bajo','bajo'
'5332e93869afea9c19b021be973a95f6','Atlas 2','3','2','0.0.43','BC66NBR01A10','Vodafone','Netherlands','632','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','1041','6.0','alto','bajo'
'0ae4dee7597570583dc42e9ed3607eac','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','600','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1303','6.0','alto','bajo'
'56344b789927d6ebdff1bd743e38b0fd','ATLAS_2SPB','46','27','0.1.36V11','BC66NBR01A11','Vodafone','Netherlands','3065','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','202','3.0','muy bajo','bajo'
'54cca6e37415021801fe71196c2410f7','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','2118','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','39','3.0','muy bajo','bajo'
'4f863c278abeb4b33ef7182e502c3a6b','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','3085','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','315','89.0','muy alto','alto'
'b07d00cdec226ecbdfbde41b6bb0f25d','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3509','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','216','6.0','alto','bajo'
'3161329c8b0ba7c3c107dd4be31b4e78','ATLAS_2G_SPB','2','38','0.2.40V12','M66FCR01A02BT','Vodafone','Spain','3907','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','1.0','muy bajo','bajo'
'61ea00d233f79f60164f7acfcb171c1e','ATLAS_2G_SP','6','7','0.2.17F','M66FBR03A07','Vodafone','France','1340','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','896','3.0','muy bajo','bajo'
'4f880949704ef728d1f9088455b3fc96','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','3760','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','24','3.0','muy bajo','bajo'
'12b3b7b7dc4bfb1abd0bab1befa19d44','ATLAS_2SPB','68','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3194','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','47','7.0','alto','bajo'
'5698120984f4b100e6a62e935c152ea7','ATLAS_2SP','31','9','0.1.28V8','BC66NBR01A11','Movistar','Spain','300','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','8','12.0','muy alto','bajo'
'5a6c64dfbfab5e0c75ecc4bdd437cc07','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','1056','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','422','4.0','muy bajo','bajo'
'2d8e919b62ea48afb062d6895a7f1966','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3121','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','310','7.0','alto','bajo'
'0ecfd24e6a7b72753c33b7c9fc8b2321','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1043','4.0','muy bajo','bajo'
'493504d6b6d3c7260988c0269272c3f4','ATLAS_2SPB','46','38','0.3.40V12BC660','BC660KGLAAR01A05','Movistar','Netherlands','3065','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','312','5.0','bajo','bajo'
'6211b5760d151a225d6ba6eae4aab910','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1040','7.0','alto','bajo'
'cb4ace2370b7864326833e1f69ab48b0','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','1276','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','592','12.0','muy alto','bajo'
'c1e74c6fa1db8a97e49127c1d640746c','ATLAS_2G_SPB','2','28','0.2.33V11','M66FBR03A08','Movistar','Spain','2173','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','632','5.0','bajo','bajo'
'48bcd00eeed2b5a6f5ade3619e02ef51','ATLAS_2SP','31','7','0.1.17','BC66NBR01A11','1nce','Spain','713','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','731','17.0','muy alto','bajo'
'15be256f01f6e9556ba4956adaaacdd5','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3074','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','325','20.0','muy alto','bajo'
'bcb58d2e5878bc212a508dc8551a21bf','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3519','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','89','5.0','bajo','bajo'
'c4fbc5c9655d61534d090510905c8664','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','2025','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','113','11.0','muy alto','bajo'
'fd2d11ab1df645b5f662187ec1b18a7b','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1038','5.0','bajo','bajo'
'f4a9a3f17de0cd2d20676f8baef2a7cd','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3084','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','317','5.0','bajo','bajo'
'f61876381e7165960337a76abc16fb0b','ATLAS_2S','2','7','0.1.12','BC66NBR01A11','Vodafone','Spain','3178','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','645','3.0','muy bajo','bajo'
'838822163052dde7f6286237cf109913','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','153','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','474','146.0','muy alto','alto'
'3d33b76d12d8508ab68df3ed728c13e6','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2279','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','615','10.0','alto','bajo'
'983e4e4af3c4f62d3ffec6f472e51ca2','ATLAS_2SPB','68','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3194','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','193','3.0','muy bajo','bajo'
'b2bf1c459ec1282df85efeb062a7159c','ATLAS_2S','2','7','0.1.15','BC66NBR01A10','Vodafone','Spain','3152','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','740','2.0','muy bajo','bajo'
'f76d1b0322ce72f3afb32666b37e06b6','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','931','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','393','4.0','muy bajo','bajo'
'b1aa712e88506a5fae772c1ea5765c61','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','931','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','444','4.0','muy bajo','bajo'
'30663180774a47fa4735a6d24d0fa801','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3950','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','168','7.0','alto','bajo'
'e7c45f28084d6ddf785258ebcdb09e53','Atlas 2','18','6','0.0.68USA1','BC66NBR01A10','Vodafone','United States','859','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','473','4.0','muy bajo','bajo'
'3dcdc365af957589ce7217282f61de78','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','600','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1270','8.0','alto','bajo'
'542e36374cdc8a4a521b368c53f81093','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','538','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1025','3.0','muy bajo','bajo'
'07054d35fee485722decdea8464882dd','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3408','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','241','5.0','bajo','bajo'
'61d04f7dea60400c1cd33d60f2f07700','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','1362','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','832','11.0','muy alto','bajo'
'e50b94c9322aa55c6d75c0eddd73135f','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3477','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','140','2.0','muy bajo','bajo'
'f7777a8a194862958119c3d8152e4597','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','1073','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1001','4.0','muy bajo','bajo'
'7562cbffa11d914cb2cd2928db70a68d','ATLAS_2G_SPB','2','22','0.2.36V11','M66FCR01A02BT','Movistar','Spain','2256','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','191','4.0','muy bajo','bajo'
'78ee969e25186b8c57fc34275c5269ff','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','855','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','463','3.0','muy bajo','bajo'
'3e5649c96ca593f0c0054ed6f6dcabbf','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3518','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','86','6.0','alto','bajo'
'4949c2ba6e32bef355515d6cb81e808d','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3559','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','205','20.0','muy alto','bajo'
'13fc227f9225bca283873f64e8b0a2ec','Atlas 2','2','2','0.0.43','BC66NBR01A10','Movistar','Spain','607','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','183','3.0','muy bajo','bajo'
'ac8e981c5583bc8d03a0203f7c53acca','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Vodafone','Spain','456','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','348','7.0','alto','bajo'
'a07787270c8a526d938bbf3692c6ae6c','Atlas 2','2','5','0.0.60','BC66NBR01A10','Vodafone','Spain','728','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','806','11.0','muy alto','bajo'
'26801a144c29dd16cf7f063f5cd0966d','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3607','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','198','19.0','muy alto','bajo'
'c04a8f82a2fd3db324a0e78d25771e96','ATLAS_2G_SPB','46','30','0.2.36V11','M66FCR01A02BT','Vodafone','The Gambia','3062','Grupo4 (Zona Tropical)','Grupo C (America Este / Atlantico)','Africa/Banjul','324','4.0','muy bajo','bajo'
'cc355225436bf5d4598865a87404a638','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1037','5.0','bajo','bajo'
'b2fe9fc8a8a87f8b5dcd381213550cf8','Atlas 2','2','5','0.0.60','BC66NBR01A10','Movistar','Spain','608','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','568','19.0','muy alto','bajo'
'86107472e38f371f5923bf0480112635','ATLAS_2G_SP','2','7','0.2.17','M66FBR03A07','Vodafone','Spain','1911','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','857','9.0','alto','bajo'
'2f7b39f477ee26324052da150772461f','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3476','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','134','3.0','muy bajo','bajo'
'b4b11cff6aeae33d35756322bb3363e4','ATLAS_2G_SPB','2','18','0.2.34V11','M66FBR03A07','','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','473','5.0','bajo','bajo'
'97130174c9bd627e684a2e8dec9a37f9','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3751','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','126','7.0','alto','bajo'
'19fa05daf359db802cf48960fffe0443','Atlas 2','2','5','0.0.60','BC66NBR01A10','Vodafone','Spain','2035','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','1155','8.0','alto','bajo'
'80f9890fd646711707da7cc454905349','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','3090','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','309','3.0','muy bajo','bajo'
'59ca54c60df9d08322f181d43cb6b30b','ATLAS_2G_SPB','2','22','0.2.36V11','M66FCR01A02BT','Movistar','Spain','3676','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','304','25.0','muy alto','bajo'
'4a4693d93cc9fbfd641d48b14432a06b','Atlas 2','31','6','0.0.60','BC66NBR01A10','Movistar','Spain','713','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','859','202.0','muy alto','alto'
'3ee24cad0981a2322d55bde0a2872814','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2097','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','40','6.0','alto','bajo'
'595d105ca5db507dfcb377eb4a9fa48a','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','2178','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','124','19.0','muy alto','bajo'
'7ff3c953d2cebff397bdcf8b12c3e627','Atlas 2','31','6','0.0.60','BC66NBR01A10','Vodafone','Spain','1857','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','656','20.0','muy alto','bajo'
'94fca58b092ad1c2fb3b6859e819c7f6','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3873','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','106','7.0','alto','bajo'
'6488e2be3a7e55ba48bb9d2773fdf7af','ATLAS_2SPB','21','27','0.1.37V11','BC66NBR01A11','Vodafone','Switzerland','3788','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Zurich','280','4.0','muy bajo','bajo'
'572ed6eeb0721ddfb9c6fc2c574e7308','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','2986','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','356','46.0','muy alto','bajo'
'245196f5ee9c3788eb7f5a1694ffadf9','ATLAS_2S','3','7','0.1.15','BC66NBR01A11','Vodafone','Netherlands','529','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','861','5.0','bajo','bajo'
'635a4b94d375dab11c4405b74f7ae889','ATLAS_2S','1','7','0.1.15','BC66NBR01A11','1nce','Germany','1919','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','49','2.0','muy bajo','bajo'
'62c17509041cf16671d15bd434b4c021','Atlas 2','2','6','0.0.60','BC66NBR01A10','1nce','Spain','709','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','803','4.0','muy bajo','bajo'
'bd518414a62c2f702b63371425e39e8d','Atlas 2','31','2','0.0.43','BC66NBR01A10','Vodafone','United States','2459','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','127','5.0','bajo','bajo'
'1bc3ce25847e30e7d7f877ed3ca280b3','ATLAS_2SPB','72','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Belgium','3501','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Brussels','80','8.0','alto','bajo'
'968b2cd443d81ccab54354195eaf11c7','ATLAS_2S','2','7','0.1.12','BC66NBR01A11','Movistar','Spain','1360','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','600','11.0','muy alto','bajo'
'72f383518f091df522a13b1289b49a40','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1002','5.0','bajo','bajo'
'1b947d32819031983969a14380c84fcf','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3477','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','137','3.0','muy bajo','bajo'
'8e0530e695d859cb9cdb0691d5cf19eb','ATLAS_2SPB','63','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','2381','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','133','3.0','muy bajo','bajo'
'78e34309a845d0395f7868b9965d2126','ATLAS_2SPB','29','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3773','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','4.0','muy bajo','bajo'
'f2170d07ac8e45142c542e3b76b7e63d','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','1nce','Spain','2066','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','700','3.0','muy bajo','bajo'
'cd58b3a3db1b2cccd170b7572c57ae41','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3137','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','209','5.0','bajo','bajo'
'93f03f7e9d60e14b3069cfc1e7928c97','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','3329','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','641','2.0','muy bajo','bajo'
'c7d5c5bc5262a12e2b1132abafe79d09','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3176','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','279','13.0','muy alto','bajo'
'f3881fccb7bccb1c95a5338c3815fc68','ATLAS_2G_SPB','47','18','0.2.34V11','M66FCR01A02BT','Movistar','Portugal','3176','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','30','4.0','muy bajo','bajo'
